hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
84335100,COMBINE HARVESTER-THRESHERS,NO,United Arab Emirates,1,821,1,394,5,4294,,,,
84335100,COMBINE HARVESTER-THRESHERS,NO,United Kingdom,177,152925,177,153107,108,103852,63,66391,24,29409
84335200,OTH THRESHING MACHINERY,NO,ALL COUNTRIES,337,2245,2194,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,Belgium,4,831,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,Canada,1,242,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,China,1,95,3,761,1,424,,,,
84335200,OTH THRESHING MACHINERY,NO,Japan,3,550,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,"Korea, Republic of",1,103,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,Netherlands,1,1770,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,Brazil,1,532,2,1845,,,,,,
84335200,OTH THRESHING MACHINERY,NO,China,1,52,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,France,1,911,4,4003,,,,,,
84335200,OTH THRESHING MACHINERY,NO,Germany,1,799,,,,,,,,
84335200,OTH THRESHING MACHINERY,NO,United Kingdom,1,869,2,593,,,,,,
84335900,OTH HARVESTING MACHINES,NO,ALL COUNTRIES,38665,32856,22141,26495,37602,,,,,
84335900,OTH HARVESTING MACHINES,NO,Australia,1,424,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Belgium,8,4506,3,1908,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Brazil,1,361,24,14833,18,7468,,,,
84335900,OTH HARVESTING MACHINES,NO,China,23,3699,50,7641,9,4408,3,676,8,3361
84335900,OTH HARVESTING MACHINES,NO,Denmark,1,693,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,France,2,930,1,147,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Germany,4,1342,5,3364,2,526,,,,
84335900,OTH HARVESTING MACHINES,NO,India,8,1714,39,18691,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Ireland,8,3219,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Italy,3,1767,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Japan,9,2067,15,4144,10,3226,1,495,5,2507
84335900,OTH HARVESTING MACHINES,NO,"Korea, Republic of",4,3573,2,743,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Malaysia,1,137,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Netherlands,1,843,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,O.Asia(Tai.For.Pe.Ki,4,1757,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Poland,1,627,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Spain,4,1739,2,1675,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Turkey,4,1754,13,5034,4,1376,,,,
84335900,OTH HARVESTING MACHINES,NO,U.S.America,59,24344,6,4425,2,2172,4,6785,4,783
84335900,OTH HARVESTING MACHINES,NO,United Arab Emirates,2,699,1,292,,,,,,
84335900,OTH HARVESTING MACHINES,NO,United Kingdom,8,3416,1,442,1,342,4,684,,
84335900,OTH HARVESTING MACHINES,NO,China,11,4505,3,666,2,1779,1,202,,
84335900,OTH HARVESTING MACHINES,NO,Denmark,3,10235,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Hong Kong S.A.Re.Chi,1,132,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,India,1,1656,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Iran ( Islamic R.),1,356,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Japan,2,400,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,"Korea, Republic of",1,762,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Malaysia,40,17321,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,Netherlands,8,4449,4,14542,1,1279,,,,
84335900,OTH HARVESTING MACHINES,NO,U.S.America,2,776,,,,,,,,
84335900,OTH HARVESTING MACHINES,NO,United Kingdom,2,951,6,2247,11,7023,2,1720,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,ALL COUNTRIES,14310,17754,23042,19794,38197,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Australia,254,314,680,951,26,55,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Austria,471,1184,,,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Belgium,73,103,58,129,460,1027,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Brazil,31,39,161,177,401,682,137,425,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Canada,202,502,,,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,China,6245,5869,5131,5311,4670,6344,3589,7586,4539,9957
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Denmark,1,2,,,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,France,40,50,69,86,25,53,140,577,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Germany,1935,1768,189,448,249,567,976,2333,945,2974
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Hong Kong S.A.Re.Chi,41,46,85,126,5,21,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,India,518,655,2270,2819,2790,3910,800,1668,2947,6673
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Iran ( Islamic R.),11,12,2,5,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Italy,22,23,179,235,301,763,87,122,1060,10278
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Japan,178,225,116,157,11,32,215,516,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,"Korea, Republic of",778,665,581,755,1249,2124,204,424,886,1678
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Netherlands,419,415,258,336,120,134,61,140,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,O.Asia(Tai.For.Pe.Ki,1986,2237,643,816,55,216,92,357,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Philippines,51,53,160,336,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Poland,12,30,,,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Singapore,103,72,185,187,2961,4565,724,1558,349,835
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Spain,87,105,40,115,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Switzerland,304,383,200,718,,,,,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,Turkey,406,392,194,214,183,273,365,450,,
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,U.S.America,749,774,3750,5977,353,1148,1168,2792,587,1706
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,United Arab Emirates,68,82,50,50,261,1107,6,10,14,29
84339000,PARTS MACH CLEAN/SORT EGG ETC,KG,United Kingdom,802,887,55,95,6,16,22,42,,
84341000,MILKING MACHINES,NO,ALL COUNTRIES,66058,104078,128103,105307,292526,,,,,
84341000,MILKING MACHINES,NO,Belgium,1,276,,,,,,,,
84341000,MILKING MACHINES,NO,Canada,1,137,,,,,,,,
84341000,MILKING MACHINES,NO,China,45,3968,33,3886,43,14358,50,7539,186,22335
84341000,MILKING MACHINES,NO,France,2,3878,,,,,,,,
84341000,MILKING MACHINES,NO,Germany,12,6738,13,13449,4,15050,35,37304,3,62993
84341000,MILKING MACHINES,NO,Greece,1,2176,,,,,,,,
84341000,MILKING MACHINES,NO,Hong Kong S.A.Re.Chi,1,80,1,17750,,,,,,
84341000,MILKING MACHINES,NO,India,1,116,,,,,,,,
84341000,MILKING MACHINES,NO,Italy,1,83,7,1586,3,828,1,180,,
84341000,MILKING MACHINES,NO,"Korea, Republic of",10,1353,1,691,7,234,,,,
84341000,MILKING MACHINES,NO,Netherlands,1,19898,4,2368,,,,,,
84341000,MILKING MACHINES,NO,Saudi Arabia,1,2525,,,,,,,,
84341000,MILKING MACHINES,NO,Sweden,131,35711,1,6427,8,40524,4,37819,,
84341000,MILKING MACHINES,NO,Switzerland,3,63831,2,12475,,,,,,
84341000,MILKING MACHINES,NO,Turkey,1,665,4,482,7,2782,1,680,,
84341000,MILKING MACHINES,NO,U.S.America,43,18777,6,69030,319,162675,,,,
84341000,MILKING MACHINES,NO,United Arab Emirates,1,429,,,,,,,,
84341000,MILKING MACHINES,NO,United Kingdom,3,686,1,1300,,,,,,
84342000,DAIRY MACHINERY,NO,ALL COUNTRIES,105488,506506,1155003,1033510,2539694,,,,,
84342000,DAIRY MACHINERY,NO,Australia,2,922,4,33358,,,,,,
84342000,DAIRY MACHINERY,NO,Belgium,1,9037,,,,,,,,
84342000,DAIRY MACHINERY,NO,China,11,22861,23,16508,2,7010,2,4030,,
84342000,DAIRY MACHINERY,NO,Denmark,74,149144,11,97229,1,35256,20,21356,,
84342000,DAIRY MACHINERY,NO,Europeans Union,8,366984,28,349930,,,,,,
84342000,DAIRY MACHINERY,NO,France,8,140370,2,52092,,,,,,
84342000,DAIRY MACHINERY,NO,Germany,2,13847,16,85514,73,610022,8,124754,22,847015
84342000,DAIRY MACHINERY,NO,Hong Kong S.A.Re.Chi,1,395,,,,,,,,
84342000,DAIRY MACHINERY,NO,India,3,2285,,,,,,,,
84342000,DAIRY MACHINERY,NO,Indonesia,1,17928,,,,,,,,
84342000,DAIRY MACHINERY,NO,Ireland,1,5618,,,,,,,,
84342000,DAIRY MACHINERY,NO,Italy,10,13884,10,40904,4,119344,3,36669,13,30084
84342000,DAIRY MACHINERY,NO,Japan,3,614,,,,,,,,
84342000,DAIRY MACHINERY,NO,"Korea, Republic of",59,87,1,46,,,,,,
84342000,DAIRY MACHINERY,NO,Netherlands,11,8716,1,1673,2,19383,6,130359,79,32319
84342000,DAIRY MACHINERY,NO,O.Asia(Tai.For.Pe.Ki,1,1151,,,,,,,,
84342000,DAIRY MACHINERY,NO,Philippines,5,1408,,,,,,,,
84342000,DAIRY MACHINERY,NO,Poland,22,197444,,,,,,,,
84342000,DAIRY MACHINERY,NO,Portugal,8,48330,6,44546,,,,,,
84342000,DAIRY MACHINERY,NO,Singapore,1,23254,1,41021,,,,,,
84342000,DAIRY MACHINERY,NO,Sweden,1,10392,17,51955,4,65195,5,80841,15,18100
84342000,DAIRY MACHINERY,NO,Switzerland,21,30768,1,2099,6,55080,45,681293,,
84342000,DAIRY MACHINERY,NO,Thailand,1,2121,2,2161,,,,,,
84342000,DAIRY MACHINERY,NO,U.S.America,29,8166,9,31052,1,5126,8,46498,,
84342000,DAIRY MACHINERY,NO,United Arab Emirates,1,476,48,160252,1,13237,66,96160,,
84342000,DAIRY MACHINERY,NO,United Kingdom,4,1600,5,2183,1,1000,1,39175,7,130570
84349000,PART MILKING/DAIRY MACHINERY,KG,ALL COUNTRIES,75892,68759,61343,59693,112617,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Argentina,296,455,122,268,340,677,4,30,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Australia,40,102,220,527,199,631,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Belgium,90,183,20,49,7,15,64,297,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Bulgaria,26,56,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Canada,22,51,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,China,142,181,923,1835,1093,1982,2598,5327,269,328
84349000,PART MILKING/DAIRY MACHINERY,KG,Denmark,2266,5001,1558,3196,124,278,4182,9329,5490,21055
84349000,PART MILKING/DAIRY MACHINERY,KG,Djibouti,178,714,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,El Salvador,7,31,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Europeans Union,1,4,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Finland,200,420,59,121,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,France,30,81,3,2598,6486,944,1943,4289,17676,
84349000,PART MILKING/DAIRY MACHINERY,KG,Germany,7270,18724,4852,10714,5159,15506,5095,13408,3837,12310
84349000,PART MILKING/DAIRY MACHINERY,KG,Hong Kong S.A.Re.Chi,77,133,48,92,50,180,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,India,200,401,200,861,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Indonesia,220,577,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Ireland,5,12,148,346,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Italy,2485,4423,5573,11833,2364,5620,2713,5889,9147,27515
84349000,PART MILKING/DAIRY MACHINERY,KG,Japan,63,125,41,125,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,"Korea, Republic of",115,240,81,164,136,324,1,3,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Malaysia,22,47,72,166,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Netherlands,3918,7857,1372,2717,724,1515,1296,3079,947,3123
84349000,PART MILKING/DAIRY MACHINERY,KG,New Zealand,20,31,939,1834,441,968,1013,2368,1210,3685
84349000,PART MILKING/DAIRY MACHINERY,KG,O.Asia(Tai.For.Pe.Ki,60,123,35,142,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Philippines,110,221,412,781,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Poland,1372,2675,274,671,28,60,40,92,158,371
84349000,PART MILKING/DAIRY MACHINERY,KG,Portugal,275,661,370,756,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Singapore,1866,3617,380,794,238,521,433,1041,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Spain,49,147,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Swaziland,9,90,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,Sweden,6402,11818,6357,11261,7940,15840,1226,2608,1837,6245
84349000,PART MILKING/DAIRY MACHINERY,KG,Switzerland,3048,8196,2614,6007,1517,3622,919,2450,710,2689
84349000,PART MILKING/DAIRY MACHINERY,KG,Turkey,637,867,4,7,124,221,34,92,151,520
84349000,PART MILKING/DAIRY MACHINERY,KG,U.S.America,390,738,2234,6299,758,1304,290,670,634,2069
84349000,PART MILKING/DAIRY MACHINERY,KG,Ukraine,15,47,,,,,,,,
84349000,PART MILKING/DAIRY MACHINERY,KG,United Arab Emirates,3569,4994,1983,4022,1409,3243,1004,3411,879,2303
84349000,PART MILKING/DAIRY MACHINERY,KG,United Kingdom,4792,9275,794,2969,1376,2960,1373,4333,2257,8214
84351010,MACH FOR BEVERAGE MANUFACT,NO,ALL COUNTRIES,163413,232668,122078,196296,416348,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,China,2,95,9,104484,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Denmark,1,3398,,,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Europeans Union,4,120094,,,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Germany,12,98179,42,104037,1,6144,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Indonesia,1,13742,,,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Italy,126,156429,4,11458,2,5422,2,830,3,22758
84351010,MACH FOR BEVERAGE MANUFACT,NO,Netherlands,2,16818,,,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Poland,7,4059,,,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Spain,3,40066,,,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,Sweden,4,82457,7,166480,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,U.S.America,2,2925,4,75170,,,,,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,United Arab Emirates,6,20263,4,12619,4,9100,13001,41210,,
84351010,MACH FOR BEVERAGE MANUFACT,NO,United Kingdom,2,12566,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,ALL COUNTRIES,7363,4244,1785,3018,17461,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,China,4,766,7,759,8,1572,3,327,3,16367
84351090,OTH MACH FOR BEVERAGE MANF,NO,France,2,86,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Germany,3,1577,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Hong Kong S.A.Re.Chi,3,1011,1,120,8,17,4,55,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,India,1,211,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Italy,2,746,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Japan,2,144,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,"Korea, Republic of",5,636,1,1094,7,17,1,4,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Kuwait,1,60,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Poland,7,1431,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Portugal,4,890,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Singapore,1,209,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Spain,80,164,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Sweden,3,588,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,U.S.America,1,679,2,1584,17,715,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,United Arab Emirates,2,517,7,15,1,110,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,United Kingdom,2,687,2,713,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Australia,25,83,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,China,84,85,247,334,63,105,435,462,35,126
84351090,OTH MACH FOR BEVERAGE MANF,NO,Denmark,51,107,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Germany,83,167,80,188,244,564,49,109,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Hong Kong S.A.Re.Chi,20,41,33,66,5,11,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Hungary,12,31,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,India,26,56,1196,2075,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Ireland,262,682,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Italy,5,9,300,608,298,775,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Japan,154,202,150,607,3,78,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,"Korea, Republic of",38,69,7,16,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Malaysia,320,420,50,100,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Mexico,4,11,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Netherlands,209,298,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,O.Asia(Tai.For.Pe.Ki,23,60,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,Singapore,270,406,27,43,658,1178,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,South Africa,4,14,,,,,,,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,U.S.America,4928,7660,3265,4437,2014,4953,70,158,1232,2944
84351090,OTH MACH FOR BEVERAGE MANF,NO,United Arab Emirates,589,825,1,2,23,46,224,512,,
84351090,OTH MACH FOR BEVERAGE MANF,NO,United Kingdom,143,199,296,427,31,67,6572,14018,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,ALL COUNTRIES,280958,140289,138235,699874,241809,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Belgium,1,26655,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Canada,2,4072,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,China,176,222679,8,66499,5,13132,21,239350,9,102438
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Denmark,1,1700,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,France,1,3511,1,2150,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Germany,7,48418,3,26687,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Ireland,1,4306,1,3578,1,3635,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,"Korea, Republic of",1,1632,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Netherlands,17,25289,10,14064,1,5426,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Poland,4,12164,2,3350,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Singapore,15,16878,6,10405,1,10483,4,105318,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Swaziland,45,120275,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Sweden,1,1944,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Switzerland,2,42017,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Thailand,1,12222,2,19162,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,Turkey,1,1211,1,35086,12,81887,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,U.S.America,15,5051,1,833,3,5348,16,142996,3,47546
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,United Arab Emirates,1,1599,,,,,,,,
84361000,MACHRY PREP ANIMAL FEED STUFS,NO,United Kingdom,8,6755,1,2537,2,877,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,ALL COUNTRIES,151233,145368,519358,432840,467550,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Belgium,84,29698,51,55031,8,36255,10,32409,,
84362100,POULTRY INCUBATORS & BROODERS,NO,China,5,577,18,4165,11,1479,3,1714,43,48258
84362100,POULTRY INCUBATORS & BROODERS,NO,Czech Republic,1,389,,,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Europeans Union,67,6373,,,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,France,1,780,1,285,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Germany,8,2350,2,248,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,India,1,611,,,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Italy,284,81381,277,79216,300,164403,87,61536,34,30188
84362100,POULTRY INCUBATORS & BROODERS,NO,"Korea, Republic of",4,708,1,218,1,172,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Malaysia,6,2114,1,305,2,12032,1,1162,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Netherlands,14,3308,14,3878,1,986,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Switzerland,1,771,,,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,Turkey,2,8205,1,1299,1,824,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,U.S.America,94,63145,29,20538,212,273710,620,330485,221,346645
84362100,POULTRY INCUBATORS & BROODERS,NO,United Arab Emirates,3,1108,,,,,,,,
84362100,POULTRY INCUBATORS & BROODERS,NO,United Kingdom,8,3503,1,3887,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,ALL COUNTRIES,522144,1271285,1070656,1374036,1495720,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Belgium,61,72289,60,69490,47,54242,221,67589,16,23633
84362900,OTH POULTRY KEEPING MACHINERY,NO,Chile,1,616,,,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,China,349,149037,990,572626,727,410552,996,622510,414,296793
84362900,OTH POULTRY KEEPING MACHINERY,NO,Denmark,9,15510,37,44326,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Europeans Union,60,157842,193,244826,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,France,39,23440,69,43556,56,27111,5,4438,2,2401
84362900,OTH POULTRY KEEPING MACHINERY,NO,Germany,11,17247,69,94423,32,27417,96,81751,7,16049
84362900,OTH POULTRY KEEPING MACHINERY,NO,Hong Kong S.A.Re.Chi,1,429,,,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Italy,40,44793,58,68366,121,174851,66,79643,139,489517
84362900,OTH POULTRY KEEPING MACHINERY,NO,Japan,1,276,3,2408,1,8483,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,"Korea, Republic of",3,963,5,1168,1,715,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Malaysia,95,67917,109,106293,147,145750,119,189198,125,156335
84362900,OTH POULTRY KEEPING MACHINERY,NO,Netherlands,16,12482,43,42519,3,5774,4,6923,28,29018
84362900,OTH POULTRY KEEPING MACHINERY,NO,Norway,6,3521,,,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,O.Asia(Tai.For.Pe.Ki,6,5022,5,3294,1,648,1,790,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Singapore,1,223,,,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,South Africa,6,2973,1,1632,2,5860,3,8759,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Spain,3,1958,22,67601,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Sweden,1,413,,,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Thailand,23,20706,,,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,Turkey,63,45732,136,105386,36,45349,15,52942,33,61238
84362900,OTH POULTRY KEEPING MACHINERY,NO,U.S.America,46,50778,141,155701,142,172573,40,41545,31,68063
84362900,OTH POULTRY KEEPING MACHINERY,NO,United Arab Emirates,12,16749,5,2111,,,,,,
84362900,OTH POULTRY KEEPING MACHINERY,NO,United Kingdom,4,1132,31,17430,1,177,,,,
84368000,OTH MACHINERY,NO,ALL COUNTRIES,4787,99348,98546,5907,49052,,,,,
84368000,OTH MACHINERY,NO,Australia,9,89989,,,,,,,,
84368000,OTH MACHINERY,NO,Canada,1,99,,,,,,,,
84368000,OTH MACHINERY,NO,China,26,1313,2,2078,5,973,1,1470,,
84368000,OTH MACHINERY,NO,Germany,12,1667,,,,,,,,
84368000,OTH MACHINERY,NO,Hong Kong S.A.Re.Chi,2,133,,,,,,,,
84368000,OTH MACHINERY,NO,India,1,183,1,4087,,,,,,
84368000,OTH MACHINERY,NO,Ireland,1,823,,,,,,,,
84368000,OTH MACHINERY,NO,Italy,5,10568,3,697,,,,,,
84368000,OTH MACHINERY,NO,"Korea, Republic of",5,1100,1,148,4,676,1,267,,
84368000,OTH MACHINERY,NO,Netherlands,1,3256,,,,,,,,
84368000,OTH MACHINERY,NO,Singapore,6,5257,,,,,,,,
84368000,OTH MACHINERY,NO,Syrian Arab Republic,3,1492,,,,,,,,
84368000,OTH MACHINERY,NO,Turkey,10,30121,1,66,,,,,,
84368000,OTH MACHINERY,NO,U.S.America,7,2067,24,56433,2,877,363,41495,,
84368000,OTH MACHINERY,NO,United Kingdom,3,174,1,131,,,,,,
84368000,OTH MACHINERY,NO,Argentina,8,12,10,21,,,,,,
84368000,OTH MACHINERY,NO,Belgium,672,1346,1017,1981,389,901,145,315,500,1459
84368000,OTH MACHINERY,NO,Cameroon,85,121,,,,,,,,
84368000,OTH MACHINERY,NO,Canada,12,25,,,,,,,,
