hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Russian Federation,326772,21892,70050,6531,405207,34281,2357616,286526,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Saudi Arabia,4027,459,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Spain,864,108,207689,20881,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Thailand,106597,15318,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Tunisia,21052,2257,1000,93,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Turkey,69651,6965,50000,7670,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.S.America,52549,6347,91855,8492,536378,52337,135966,13331,164162,18130
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Arab Emirates,1390,167,103055,12800,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Kingdom,77099,5241,61098,15444,916463,87191,6043141,702123,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Viet Nam,71430,7148,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Bangladesh,290846,29129,63000,10421,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Belgium,42222,4180,146410,10485,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Brunei Darussalam,6950,513,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Germany,6992,779,33364,3222,3068,440,20051,1583,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,India,8100,815,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Italy,1830,143,30766,4376,14812,1518,67426,6582,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Lebanon,42100,446,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Mexico,988,87,112679,9551,48788,4879,84152,11465,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Netherlands,76774,7612,321102,29175,16157,1631,50983,5861,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Qatar,9985,598,3110,235,200,44,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Russian Federation,56116,9195,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Saudi Arabia,9615,500,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Singapore,102,12,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,South Africa,65000,5844,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Spain,258171,23216,191712,22844,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sri Lanka,452,36,25000,2092,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Sudan,12134,2160,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Thailand,4057,411,29130,3123,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Tunisia,1950,208,,,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,Turkey,1972,241,52300,4718,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,U.S.America,20000,1511,6000,425,213372,20435,381374,41363,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Arab Emirates,422,52,467,47,,,,,,
52104100,W-FAB COT MX-MMF 200G/SQM,SQM,United Kingdom,761725,166669,1342267,123628,1012,137,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,ALL COUNTRIES,1983962,148718,1909097,162543,723760,73959,1004464,98723,3908225,456344
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Algeria,2700,197,77828,16275,64000,5794,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Argentina,16115,1341,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Australia,17862,1933,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Azerbaijan,37746,4672,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Bahrain,2014,247,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Bangladesh,46280,4474,81917,5741,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Belgium,206718,15266,25534,2556,4363,808,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Canada,45663,3921,119926,11924,1160,116,27008,3126,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Chile,3623,362,22400,3326,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,China,82420,5021,60000,5417,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Colombia,114000,7986,34450,4668,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Cuba,55100,6523,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Djibouti,22350,2348,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Ecuador,14396,1224,28200,2707,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Egypt(U.A.R.),32820,2400,22000,2279,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Estonia,32000,2939,103505,14837,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Fiji,19000,3872,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,France,548403,42589,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Georgia,25400,2322,8510,882,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Germany,22240,2321,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Ghana,2667,267,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Greece,107442,7948,46000,3286,66155,5585,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Italy,3148,315,339175,36345,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Japan,2692,242,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Jordan,14560,1079,11570,1823,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Kenya,5800,526,67379,8958,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Kuwait,9150,895,48166,5206,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Lebanon,10000,1267,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Lithuania,151712,10357,573390,63890,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Madagascar,169736,15593,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Malaysia,27900,2313,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Mauritius,222054,25632,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Mexico,50000,9148,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Morocco,159232,8053,3359,299,45155,6413,143195,17037,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Netherlands,3140,271,5800,774,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,New Zealand,6629,861,9332,675,42979,6176,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Norway,88535,12120,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Oman,52493,3241,10000,602,65378,6936,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Panama,50545,4682,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Poland,11500,1896,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Portugal,38367,3837,15120,2523,191364,16378,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Qatar,17493,1348,13750,1271,5811,494,37710,2671,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Romania,75369,8986,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Saudi Arabia,14100,787,105942,10032,35590,5807,84964,8224,428719,46552
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Serbia,25000,3712,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Singapore,59859,7300,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Slovenia,7000,624,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,South Africa,48910,4587,10000,665,40000,4896,29584,2961,49803,7332
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Spain,40000,2794,20359,1384,36514,4363,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Sri Lanka,634,82,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Thailand,14016,1599,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Tunisia,136531,17800,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Turkey,336000,27022,1141087,95516,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,U.R.of Tanzania,120,32,22872,3329,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,U.S.America,117932,10936,93254,11638,168552,14566,157925,20658,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,United Arab Emirates,39133,3240,75623,7090,5848,659,86745,7671,159274,18216
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,United Kingdom,22000,2205,377705,24729,367449,39042,110346,20573,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,"Venezuela,Bolivar. R",2515,243,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Zimbabwe,9000,788,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Algeria,38060,3810,53986,4086,15801,1330,46555,4568,131303,16954
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Argentina,33700,4520,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Australia,12636,1112,76050,8308,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Austria,20900,1678,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Bahrain,4000,397,9012,949,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Bangladesh,19136,1140,82666,6200,147753,13092,92773,11040,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Belgium,65455,7746,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Brazil,83512,11037,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Canada,57571,5635,17609,1585,14026,1332,5170,805,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Chile,40619,2692,98412,10897,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,China,11296,1062,16873,2499,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Colombia,66756,7944,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Czech Republic,32177,2891,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Denmark,10946,1898,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Djibouti,14520,1747,233554,23738,371185,29737,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Ecuador,23301,2758,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Finland,320000,28044,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Germany,32066,3880,5100,513,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Greece,2000,211,4276,486,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Haiti,51922,5192,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Hong Kong S.A.Re.Chi,4000,856,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,India,265525,19669,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Italy,456153,38048,53100,4357,72392,7480,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Jordan,42727,4230,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Kenya,7000,1171,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Kuwait,728,59,39931,5621,61597,8407,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Latvia,10630,1211,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Lebanon,6700,758,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Libya,2889,243,69453,5904,34700,6090,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Madagascar,14495,6196,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Malaysia,17249,1725,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Netherlands,11779,633,18115,1310,750,98,38961,5086,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Oman,1000,95,4850,459,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Portugal,10815,1787,111952,14923,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Qatar,64986,6065,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Romania,32272,5759,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Saudi Arabia,23343,2371,3600,388,15016,1808,70539,9052,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Singapore,13426,1657,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,South Africa,4000,238,30500,2289,112553,11152,78594,11447,160785,19062
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Spain,20800,1666,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Sri Lanka,64652,5053,41628,3216,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Suriname,10000,1198,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Syrian Arab Republic,195161,21317,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Tajikistan,9554,955,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Thailand,19780,2797,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Tunisia,118123,14432,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Turkey,383012,41374,1000,119,1000,259,55700,5942,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,U.S.America,42065,4087,171193,14944,5380,297,25412,1963,6150,692
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,United Arab Emirates,24966,2244,74960,6399,65143,6216,53651,5789,131764,16395
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,United Kingdom,127885,9247,54633,5261,43876,4426,98121,10351,40700,4032
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Viet Nam,80412,6379,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Yemen,680000,68026,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Austria,35401,3009,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Bangladesh,35990,3707,866759,69611,497586,53405,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Bulgaria,61300,6171,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Cambodia Fr.Kampuche,359607,48802,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Canada,140542,14893,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,China,10000,739,21910,1759,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Denmark,48720,4049,192582,24324,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Dominican Republic,349129,31783,4025,617,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Estonia,13350,1511,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Finland,8000,596,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Germany,37789,2299,260650,16907,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Hong Kong S.A.Re.Chi,93913,9391,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Italy,99782,9978,10800,958,63780,5271,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Jordan,5620,598,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,"Korea, Republic of",12068,1402,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Latvia,110000,10034,17300,1657,12800,1842,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Madagascar,350230,22454,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Mauritius,455042,44120,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Netherlands,16281,1628,1000,151,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,New Zealand,1500,172,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Norway,205600,17801,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Oman,78203,8327,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Peru,28360,2552,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Poland,79762,6309,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Portugal,17212,2007,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Saudi Arabia,11960,946,20518,1685,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Senegal,80000,6506,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Singapore,67470,9696,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,South Africa,37677,3391,219630,24856,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Syrian Arab Republic,35200,2628,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Thailand,44950,3641,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Tunisia,21090,2009,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Turkey,365343,38452,296421,22407,80612,9307,38000,3880,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,U.S.America,5078,510,440,37,21006,3126,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,United Arab Emirates,31275,2757,104904,7343,34151,2731,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,United Kingdom,102455,8772,,,,,,,,
52112000,W-FAB COT WT<85% MIX MMF-BLEA,SQM,Viet Nam,36371,3725,82850,9328,23958,1651,4500,661,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,ALL COUNTRIES,368768,31564,480374,40075,457445,57194,2769673,247846,1668339,206409
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Afghanistan,146091,21195,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Algeria,50210,4770,26000,2954,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Australia,100,21,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Austria,84800,10079,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Bangladesh,7500,532,48507,5506,77607,12634,216881,20224,74951,9389
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Belgium,2012,303,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Canada,46978,4195,28664,3191,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Chile,80812,8081,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,China,276665,25895,19078,2445,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Colombia,84000,7838,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Denmark,53630,5623,40498,5069,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Ecuador,135000,15705,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Egypt(U.A.R.),30000,2491,99600,13284,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Germany,76110,6421,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Hong Kong S.A.Re.Chi,40000,3246,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Italy,12900,1667,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Jordan,51320,4494,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Lebanon,18898,3338,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Lithuania,161442,15068,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Malaysia,8240,1792,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Mauritius,9000,725,47100,5818,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Nepal,600,47,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Netherlands,34293,3342,40000,3287,54000,6952,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Nicaragua,4112,461,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Philippines,4554,282,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Poland,56412,4785,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Saudi Arabia,2020,158,2772,276,56123,6554,12000,1969,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Singapore,19520,2331,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,South Africa,17916,1195,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Spain,50000,3980,80930,6673,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Sri Lanka,30828,2403,35171,3482,12400,976,4100,372,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Tunisia,4837,1143,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Turkey,77122,8132,269839,19784,83515,18290,700244,64492,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,U.S.America,85400,5446,157,15,25352,1656,1390,236,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,United Arab Emirates,4497,442,3569,367,98095,10639,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,United Kingdom,47005,3666,92310,6839,60805,5899,55000,6948,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,"Venezuela,Bolivar. R",10210,1407,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Viet Nam,5543,1214,794674,60356,752690,92599,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Algeria,171679,15678,67662,8484,14813,1790,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Argentina,4950,817,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Australia,3000,358,2200,178,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Austria,106674,8674,241484,21320,171076,18215,53260,5700,143664,29989
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Bahrain,1119,78,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Bangladesh,7532588,569767,5260025,464238,18340132,2396078,26457485,2850235,19539870,2974758
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Belgium,338578,25001,410310,36824,354016,36971,12420,1780,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Cambodia Fr.Kampuche,12402,1430,81840,6870,256585,29341,330027,28588,8626,1403
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Chile,81583,7582,179738,18426,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,China,118778,8978,163725,13871,908155,94068,69883,11641,830103,111890
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Colombia,721590,68454,200217,14933,1927628,271131,116231,12420,518690,73234
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Czech Republic,31600,2547,133050,10492,45000,7468,210777,18885,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Denmark,1033,127,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Dominican Republic,16737,1674,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Egypt(U.A.R.),734903,60494,1320007,97245,3359000,248533,984378,103209,1425380,184113
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Germany,59442,4560,110133,10068,161770,20979,99950,13292,48238,6463
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Greece,328149,27646,968288,79922,43362,4336,200751,23560,298444,42271
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Guatemala,827,66,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Honduras,56400,6465,48647,5759,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Hong Kong S.A.Re.Chi,95428,8496,2403585,138183,1384294,104428,1295544,151324,236675,28296
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Hungary,5624,394,18771,3556,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,India,53075,4440,41772,3341,871191,80347,328090,32152,811970,101389
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Indonesia,10000,859,262295,27009,10735,2335,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Iran ( Islamic R.),481524,42057,360876,34408,655840,68150,62712,7274,78076,5465
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Iraq,22591,2598,,,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Italy,1756809,153451,2599944,212738,4178492,352784,998618,108085,626713,83019
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Jordan,442775,39478,236465,15946,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,Kenya,179208,16628,54898,11430,,,,,,
52113900,"OTH W-FAB COT,MMF W>200G DYED",SQM,"Korea, Republic of",127653,11135,431875,37814,261191,26900,24769,2239,47654,4718
